listing_id,date
2322559,2015-06-07
2322559,2015-06-10
2322559,2015-06-13
2322559,2015-06-17
2322559,2015-06-19
2322559,2015-06-22
2322559,2015-06-26
2322559,2015-07-01
2322559,2015-07-03
2322559,2015-07-07
2322559,2015-07-13
2322559,2015-07-18
2322559,2015-07-22
2322559,2015-07-28
2322559,2015-08-07
2322559,2015-08-12
2322559,2015-08-18
2322559,2015-08-24
2322559,2015-08-28
2322559,2015-09-01
2322559,2015-09-03
2322559,2015-09-08
2322559,2015-09-14
2322559,2015-09-22
2322559,2015-09-27
2322559,2015-10-01
2322559,2015-10-07
2322559,2015-10-11
2322559,2015-10-17
2322559,2015-10-30
2322559,2015-11-03
2322559,2015-11-11
2322559,2015-11-16
2322559,2015-11-23
2322559,2015-12-01
2322559,2015-12-08
2322559,2015-12-12
2322559,2015-12-16
2322559,2015-12-20
2322559,2015-12-27
2322559,2016-01-02
2322559,2016-01-08
2322559,2016-01-15
2322559,2016-01-23
2322559,2016-01-26
2322559,2016-01-31
2322559,2016-02-07
2322559,2016-02-22
2322559,2016-03-01
2322559,2016-03-04
2322559,2016-03-15
2322559,2016-03-18
2322559,2016-03-22
